session_id,label,t_ns,wall_time_utc,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rads,gyro_y_rads,gyro_z_rads,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,rotation_qx,rotation_qy,rotation_qz,rotation_qw
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182416674396,2026-09-20T03:32:22.795199Z,2.5579801,4.3416605,8.3722239,-0.0617527,0.1680546,-0.0322253,,,,,,,
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182426750888,2026-09-20T03:32:22.795639Z,2.5604491,4.2771664,8.3616743,-0.0617527,0.1680546,-0.0322253,,,,,,,
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182436836303,2026-09-20T03:32:22.795883Z,2.5489271,4.2603321,8.3102741,-0.0960930,0.2176499,-0.0525264,2.5608876,4.3238144,8.4251165,,,,
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182446944905,2026-09-20T03:32:22.796127Z,2.5335891,4.2686372,8.2825909,-0.0960930,0.2176499,-0.0525264,2.5608876,4.3238144,8.4251165,,,,
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182457015583,2026-09-20T03:32:22.808209Z,2.4894459,4.2913074,8.2844620,-0.1319655,0.2413484,-0.0666489,2.5138350,4.3050027,8.4488869,,,,
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182467112018,2026-09-20T03:32:22.808352Z,2.4555531,4.2913823,8.3414736,-0.1319655,0.2413484,-0.0666489,2.5138350,4.3050027,8.4488869,,,,
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182477195718,2026-09-20T03:32:22.826332Z,2.4512885,4.2390089,8.4346981,-0.1501350,0.2487261,-0.0668321,2.4654050,4.2827139,8.4744463,0.2586517,-0.0094776,0.4523856,0.8534382
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182487285806,2026-09-20T03:32:22.826637Z,2.4269724,4.1996541,8.4822826,-0.1501350,0.2487261,-0.0668321,2.4654050,4.2827139,8.4744463,0.2586517,-0.0094776,0.4523856,0.8534382
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182497363198,2026-09-20T03:32:22.846387Z,2.3968203,4.1913495,8.5272484,-0.1504181,0.2413151,-0.0641675,2.4186523,4.2598448,8.4994097,0.2586517,-0.0094776,0.4523856,0.8534382
gait_20260920_033222_owner_walk_1,owner_walk_1,2532182507446695,2026-09-20T03:32:22.846868Z,2.3835027,4.2188826,8.5497694,-0.1504181,0.2413151,-0.0641675,2.4186523,4.2598448,8.4994097,0.2586517,-0.0094776,0.4523856,0.8534382
